,CVE_ID,Overview,CVSS_V3,CVSS_V2,References,vulnerable_software_versions,CWE
120,CVE-2017-3180,"Multiple TIBCO Products are prone to multiple unspecified cross-site scripting vulnerabilities because it fails to properly sanitize user-supplied input. An attacker may leverage these issues to execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site. This can allow the attacker to steal cookie-based authentication credentials and to launch other attacks. The products and versions that are affected include the following: TIBCO Silver Fabric Enabler for Spotfire Web Player 2.1.2 and earlier TIBCO Spotfire Analyst 7.5.0 TIBCO Spotfire Analyst 7.6.0 TIBCO Spotfire Analyst 7.7.0 TIBCO Spotfire Analytics Platform for AWS Marketplace 7.0.2 and earlier TIBCO Spotfire Automation Services 6.5.3 and earlier TIBCO Spotfire Automation Services 7.0.0, and 7.0.1 TIBCO Spotfire Connectors 7.6.0 TIBCO Spotfire Deployment Kit 6.5.3 and earlier TIBCO Spotfire Deployment Kit 7.0.0, and 7.0.1 TIBCO Spotfire Deployment Kit 7.5.0 TIBCO Spotfire Deployment Kit 7.6.0 TIBCO Spotfire Deployment Kit 7.7.0 TIBCO Spotfire Desktop 6.5.2 and earlier TIBCO Spotfire Desktop 7.0.0, and 7.0.1 TIBCO Spotfire Desktop 7.5.0 TIBCO Spotfire Desktop 7.6.0 TIBCO Spotfire Desktop 7.7.0 TIBCO Spotfire Desktop Developer Edition 7.7.0 TIBCO Spotfire Desktop Language Packs 7.0.1 and earlier TIBCO Spotfire Desktop Language Packs 7.5.0 TIBCO Spotfire Desktop Language Packs 7.6.0 TIBCO Spotfire Desktop Language Packs 7.7.0 TIBCO Spotfire Professional 6.5.3 and earlier TIBCO Spotfire Professional 7.0.0 and 7.0.1 TIBCO Spotfire Web Player 6.5.3 and earlier TIBCO Spotfire Web Player 7.0.0 and 7.0.1",5.4,3.5,https://www.securityfocus.com/bid/95699|https://www.tibco.com//support/advisories/2017/01/tibco-security-advisory-january-10-2017-tibco-spotfire-2017-3180,cpe:2.3:a:tibco:silver_fabric_enabler_for_spotfire_web_player:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.7.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_automation_services:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_automation_services:7.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_automation_services:7.0.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_connectors:7.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.0.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.7.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.0.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.7.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.7.0:*:*:*:developer:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.7.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_professional:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_professional:7.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_professional:7.0.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_web_player:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_web_player:7.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_web_player:7.0.1:*:*:*:*:*:*:*,CWE-79
121,CVE-2019-1234,"A spoofing vulnerability exists when Azure Stack fails to validate certain requests, aka 'Azure Stack Spoofing Vulnerability'.",7.5,5.0,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-1234|https://research.checkpoint.com/2020/remote-cloud-execution-critical-vulnerabilities-in-azure-cloud-infrastructure-part-i/,cpe:2.3:a:microsoft:azure_stack:-:*:*:*:*:*:*:*,CWE-290
122,CVE-2018-7560,index.js in the Anton Myshenin aws-lambda-multipart-parser NPM package before 0.1.2 has a Regular Expression Denial of Service (ReDoS) issue via a crafted multipart/form-data boundary string.,7.5,5.0,https://github.com/myshenin/aws-lambda-multipart-parser/commit/56ccb03af4dddebc2b2defb348b6558783d5757e,cpe:2.3:a:aws-lambda-multipart-parser_project:aws-lambda-multipart-parser:*:*:*:*:*:node.js:*:*,CWE-20
123,CVE-2018-8652,"A Cross-site Scripting (XSS) vulnerability exists when Windows Azure Pack does not properly sanitize user-provided input, aka ""Windows Azure Pack Cross Site Scripting Vulnerability."" This affects Windows Azure Pack Rollup 13.1.",5.4,3.5,http://www.securityfocus.com/bid/106155|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2018-8652,cpe:2.3:a:microsoft:windows_azure_pack_rollup:13.1:*:*:*:*:*:*:*,CWE-79
124,CVE-2019-8987,"The application server component of TIBCO Software Inc.'s TIBCO Data Science for AWS, and TIBCO Spotfire Data Science contains a persistent cross-site scripting vulnerability that theoretically allows an authenticated user to gain access to all the capabilities of the web interface available to more privileged users. Affected releases are TIBCO Software Inc.'s TIBCO Data Science for AWS: versions up to and including 6.4.0, and TIBCO Spotfire Data Science: versions up to and including 6.4.0.",5.4,3.5,http://www.securityfocus.com/bid/107595|http://www.tibco.com/services/support/advisories|https://www.tibco.com/support/advisories/2019/03/tibco-security-advisory-march-26-2019-tibco-spotfire-data-science-2019-8987,cpe:2.3:a:tibco:data_science_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_data_science:*:*:*:*:*:*:*:*,CWE-79
125,CVE-2019-17334,"The Visualizations component of TIBCO Software Inc.'s TIBCO Spotfire Analyst, TIBCO Spotfire Analytics Platform for AWS Marketplace, TIBCO Spotfire Deployment Kit, TIBCO Spotfire Desktop, and TIBCO Spotfire Desktop Language Packs contains a vulnerability that theoretically allows an attacker with permission to write DXP files to the Spotfire library to remotely execute code of their choice on the user account of other users who access the affected system. This attack is a risk only when the attacker has write access to a network file system shared with the affected system. Affected releases are TIBCO Software Inc.'s TIBCO Spotfire Analyst: versions 7.11.1 and below, versions 7.12.0, 7.13.0, 7.14.0, 10.0.0, 10.1.0, 10.2.0, 10.3.0, 10.3.1, and 10.3.2, versions 10.4.0, 10.5.0, and 10.6.0, TIBCO Spotfire Analytics Platform for AWS Marketplace: version 10.6.0, TIBCO Spotfire Deployment Kit: versions 7.11.1 and below, TIBCO Spotfire Desktop: versions 7.11.1 and below, versions 7.12.0, 7.13.0, 7.14.0, 10.0.0, 10.1.0, 10.2.0, 10.3.0, 10.3.1, and 10.3.2, versions 10.4.0, 10.5.0, and 10.6.0, and TIBCO Spotfire Desktop Language Packs: versions 7.11.1 and below.",8.0,6.0,http://www.tibco.com/services/support/advisories|https://www.tibco.com/support/advisories/2019/12/tibco-security-advisory-december-17-2019-tibco-spotfire-2019-17334,cpe:2.3:a:tibco:spotfire_analyst:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.13.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.14.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.1.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.2.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.3.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.3.2:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.4.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:10.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:10.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.13.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.14.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.1.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.2.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.3.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.3.2:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.4.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:10.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:*:*:*:*:*:*:*:*,CWE-276
126,CVE-2018-5437,"The TIBCO Spotfire Client and TIBCO Spotfire Web Player Client components of TIBCO Software Inc.'s TIBCO Spotfire Analyst, TIBCO Spotfire Analytics Platform for AWS Marketplace, TIBCO Spotfire Deployment Kit, TIBCO Spotfire Desktop, and TIBCO Spotfire Desktop Language Packs contain multiple vulnerabilities that may allow for unauthorized information disclosure. Affected releases are TIBCO Software Inc.'s TIBCO Spotfire Analyst: versions up to and including 7.8.0; 7.9.0; 7.9.1; 7.10.0; 7.10.1; 7.11.0; 7.12.0, TIBCO Spotfire Analytics Platform for AWS Marketplace: versions up to and including 7.12.0, TIBCO Spotfire Deployment Kit: versions up to and including 7.8.0; 7.9.0;7.9.1;7.10.0;7.10.1;7.11.0; 7.12.0, TIBCO Spotfire Desktop: versions up to and including 7.8.0; 7.9.0; 7.9.1; 7.10.0; 7.10.1; 7.11.0;7.12.0, TIBCO Spotfire Desktop Language Packs: versions up to and including 7.8.0; 7.9.0; 7.9.1; 7.10.0; 7.10.1; 7.11.0.",8.8,4.0,http://www.tibco.com/services/support/advisories|https://www.tibco.com/support/advisories/2018/06/tibco-security-advisory-june-26-2018-tibco-spotfire-2018-5437,cpe:2.3:a:tibco:spotfire_analyst:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.11.0:*:*:*:*:*:*:*,NVD-CWE-noinfo
127,CVE-2017-5532,"A vulnerability in the report renderer component of TIBCO JasperReports Server, TIBCO JasperReports Server Community Edition, TIBCO JasperReports Server for ActiveMatrix BPM, TIBCO JasperReports Library, TIBCO JasperReports Library for ActiveMatrix BPM, TIBCO Jaspersoft for AWS with Multi-Tenancy, TIBCO Jaspersoft Reporting and Analytics for AWS, TIBCO Jaspersoft Studio, and TIBCO Jaspersoft Studio for ActiveMatrix BPM may allow a subset of authorized users to perform persistent cross-site scripting (XSS) attacks. Affected releases are TIBCO JasperReports Server 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0, TIBCO JasperReports Server Community Edition 6.4.0 and below, TIBCO JasperReports Server for ActiveMatrix BPM 6.4.0 and below, TIBCO JasperReports Library 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0; 6.4.1, TIBCO JasperReports Library for ActiveMatrix BPM 6.4.1 and below, TIBCO Jaspersoft for AWS with Multi-Tenancy 6.4.0 and below, TIBCO Jaspersoft Reporting and Analytics for AWS 6.4.0 and below, TIBCO Jaspersoft Studio 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0, and TIBCO Jaspersoft Studio for ActiveMatrix BPM 6.4.0 and below.",5.4,3.5,http://www.securityfocus.com/bid/101873|https://www.tibco.com/support/advisories/2017/11/tibco-security-advisory-november-15-2017-tibco-jasperreports-2017-5532,cpe:2.3:a:tibco:jasperreports_server:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.3.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.3.2:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.4.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:*:*:community:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:*:*:*:*:*:activematrix_bpm:*:*|cpe:2.3:a:tibco:jasperreports_library:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_library:6.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_library:6.3.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_library:6.3.2:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_library:6.4.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_library:6.4.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_library:*:*:*:*:*:activematrix_bpm:*:*|cpe:2.3:a:tibco:jaspersoft:*:*:*:*:*:aws_with_multi-tenancy:*:*|cpe:2.3:a:tibco:jaspersoft_reporting_and_analytics:*:*:*:*:*:aws:*:*|cpe:2.3:a:tibco:jaspersoft_studio:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_studio:6.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_studio:6.3.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_studio:6.3.2:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_studio:6.4.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_studio:*:*:*:*:*:activematrix_bpm:*:*,CWE-79
128,CVE-2012-3427,"EC2 Amazon Machine Image (AMI) in JBoss Enterprise Application Platform (EAP) 5.1.2 uses 755 permissions for /var/cache/jboss-ec2-eap/, which allows local users to read sensitive information such as Amazon Web Services (AWS) credentials by reading files in the directory.",,2.1,http://rhn.redhat.com/errata/RHSA-2012-1376.html|http://secunia.com/advisories/51016|http://www.osvdb.org/86409|http://www.securityfocus.com/bid/55945|https://exchange.xforce.ibmcloud.com/vulnerabilities/79398,cpe:2.3:a:redhat:jboss_enterprise_application_platform:5.1.2:*:*:*:*:*:*:*,CWE-264
129,CVE-2017-5529,"JasperReports library components contain an information disclosure vulnerability. This vulnerability includes the theoretical disclosure of any accessible information from the host file system. Affects TIBCO JasperReports Library Community Edition (versions 6.4.0 and below), TIBCO JasperReports Library for ActiveMatrix BPM (versions 6.2.0 and below), TIBCO JasperReports Professional (versions 6.2.1 and below, and 6.3.0), TIBCO JasperReports Server (versions 6.1.1 and below, 6.2.0, 6.2.1, 6.3.0), TIBCO JasperReports Server Community Edition (versions 6.3.0 and below), TIBCO JasperReports Server for ActiveMatrix BPM (versions 6.2.0 and below), TIBCO Jaspersoft for AWS with Multi-Tenancy (versions 6.3.0 and below), TIBCO Jaspersoft Reporting and Analytics for AWS (versions 6.3.0 and below), and TIBCO Jaspersoft Studio for ActiveMatrix BPM (versions 6.2.0 and below).",6.5,4.0,http://www.oracle.com/technetwork/security-advisory/cpujul2018-4258247.html|http://www.oracle.com/technetwork/security-advisory/cpuoct2018-4428296.html|https://www.oracle.com/security-alerts/cpuapr2020.html|https://www.tibco.com/support/advisories/2017/06/tibco-security-advisory-june-28-2017-tibco-jasperreports-server-2017-0,cpe:2.3:a:tibco:jasperreports_library_community_edition:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_library_for_activematrix_bpm:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_professional:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_professional:6.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.2.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.2.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server_community_edition:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server_for_activematrix_bpm:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_for_aws_with_multi-tenancy:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_reporting_and_analytics_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_studio_for_activematrix_bpm:*:*:*:*:*:*:*:*,CWE-200
130,CVE-2017-9653,"An Improper Authorization issue was discovered in OSIsoft PI Integrator for Business Analytics before 2016 R2, PI Integrator for Microsoft Azure before 2016 R2 SP1, and PI Integrator for SAP HANA before 2017. An attacker is able to gain privileged access to the system while unauthorized.",9.8,7.5,http://www.securityfocus.com/bid/100212|https://ics-cert.us-cert.gov/advisories/ICSA-17-220-01|https://techsupport.osisoft.com/Troubleshooting/Alerts/AL00324,cpe:2.3:a:osisoft:pi_integrator_for_business_analystics:2016:*:*:*:*:*:*:*|cpe:2.3:a:osisoft:pi_integrator_for_microsoft_azure:2016:*:*:*:*:*:*:*|cpe:2.3:a:osisoft:pi_integrator_for_sap_hana:2016:*:*:*:*:*:*:*,CWE-863
131,CVE-2015-7876,"The escapeLike function in sqlsrv/database.inc in the Drupal 7 driver for SQL Server and SQL Azure 7.x-1.x before 7.x-1.4 does not properly escape certain characters, which allows remote attackers to execute arbitrary SQL commands via vectors involving a module using the db_like function.",,7.5,http://cgit.drupalcode.org/sqlsrv/commit/?id=2ea0da8|https://www.drupal.org/node/2569003|https://www.drupal.org/node/2569005|https://www.drupal.org/node/2569577,cpe:2.3:a:drupal_7_driver_for_sql_server_and_sql_azure_project:drupal_7_driver_for_sql_server_and_sql_azure:7.x-1.0:*:*:*:*:drupal:*:*|cpe:2.3:a:drupal_7_driver_for_sql_server_and_sql_azure_project:drupal_7_driver_for_sql_server_and_sql_azure:7.x-1.1:*:*:*:*:drupal:*:*|cpe:2.3:a:drupal_7_driver_for_sql_server_and_sql_azure_project:drupal_7_driver_for_sql_server_and_sql_azure:7.x-1.2:*:*:*:*:drupal:*:*|cpe:2.3:a:drupal_7_driver_for_sql_server_and_sql_azure_project:drupal_7_driver_for_sql_server_and_sql_azure:7.x-1.3:*:*:*:*:drupal:*:*,CWE-89
132,CVE-2018-16526,"Amazon Web Services (AWS) FreeRTOS through 1.3.1, FreeRTOS up to V10.0.1 (with FreeRTOS+TCP), and WITTENSTEIN WHIS Connect middleware TCP/IP component allow remote attackers to leak information or execute arbitrary code because of a Buffer Overflow during generation of a protocol checksum in usGenerateProtocolChecksum and prvProcessIPPacket.",8.1,6.8,https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-details/|https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-put-wide-range-devices-risk-compromise-smart-homes-critical-infrastructure-systems/|https://github.com/aws/amazon-freertos/blob/v1.3.2/CHANGELOG.md,cpe:2.3:a:amazon:amazon_web_services_freertos:*:*:*:*:*:*:*:*|cpe:2.3:a:amazon:freertos:*:*:*:*:*:*:*:*,NVD-CWE-noinfo
133,CVE-2010-4623,WebSEAL in IBM Tivoli Access Manager for e-business 6.1.1 before 6.1.1-TIV-AWS-FP0001 allows remote authenticated users to cause a denial of service (worker thread consumption) via shift-reload actions.,,4.0,http://www.securityfocus.com/bid/45665|http://www-01.ibm.com/support/docview.wss?uid=swg24028829|https://exchange.xforce.ibmcloud.com/vulnerabilities/64471,cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.1.1:*:*:*:*:*:*:*,CWE-399
134,CVE-2019-14652,explorer.js in Amazon AWS JavaScript S3 Explorer (aka aws-js-s3-explorer) v2 alpha before 2019-08-02 allows XSS in certain circumstances.,6.1,4.3,https://github.com/awslabs/aws-js-s3-explorer/commit/7be671e858601455d6969e445d21a911632d6c94|https://github.com/awslabs/aws-js-s3-explorer/commit/87efa7d6885c4a9d8473ec5893adf8e4922a8a89|https://github.com/awslabs/aws-js-s3-explorer/pull/62,cpe:2.3:a:amazon:aws_javascript_s3_explorer:*:*:*:*:*:*:*:*,CWE-79
135,CVE-2018-4862,"In Octopus Deploy versions 3.2.11 - 4.1.5 (fixed in 4.1.6), an authenticated user with ProcessEdit permission could reference an Azure account in such a way as to bypass the scoping restrictions, resulting in a potential escalation of privileges.",8.8,6.5,https://github.com/OctopusDeploy/Issues/issues/4134,cpe:2.3:a:octopus:octopus_deploy:*:*:*:*:*:*:*:*,CWE-269
136,CVE-2019-0804,"An information disclosure vulnerability exists in the way Azure WaLinuxAgent creates swap files on resource disks, aka 'Azure Linux Agent Information Disclosure Vulnerability'.",6.5,4.0,http://lists.opensuse.org/opensuse-security-announce/2020-02/msg00037.html|https://access.redhat.com/errata/RHSA-2019:1527|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0804,cpe:2.3:a:microsoft:walinuxagent:*:*:*:*:*:*:*:*,CWE-200
137,CVE-2019-5917,azure-umqtt-c (available through GitHub prior to 2017 October 6) allows remote attackers to cause a denial of service via unspecified vectors.,7.5,5.0,http://jvn.jp/en/jp/JVN05875753/index.html|http://www.securityfocus.com/bid/107149|https://github.com/Azure/azure-umqtt-c,cpe:2.3:a:microsoft:azure-umqtt-c:*:*:*:*:*:*:*:*,CWE-400
138,CVE-2019-1003064,Jenkins aws-device-farm Plugin stores credentials unencrypted in its global configuration file on the Jenkins master where they can be viewed by users with access to the master file system.,8.8,4.0,http://www.openwall.com/lists/oss-security/2019/04/12/2|http://www.securityfocus.com/bid/107790|https://jenkins.io/security/advisory/2019-04-03/#SECURITY-835,cpe:2.3:a:jenkins:aws-device-farm:*:*:*:*:*:jenkins:*:*,CWE-255
139,CVE-2019-0868,"A Cross-site Scripting (XSS) vulnerability exists when Azure DevOps Server and Team Foundation Server do not properly sanitize user provided input, aka 'Azure DevOps Server and Team Foundation Server Cross-site Scripting Vulnerability'. This CVE ID is unique from CVE-2019-0866, CVE-2019-0867, CVE-2019-0870, CVE-2019-0871.",6.1,4.3,http://www.securityfocus.com/bid/107753|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0868,cpe:2.3:a:microsoft:team_foundation_server:2017:3.1:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:1.2:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:3.2:*:*:*:*:*:*|cpe:2.3:o:microsoft:azure_devops_server:2019:*:*:*:*:*:*:*,CWE-79
140,CVE-2020-8611,"In Progress MOVEit Transfer 2019.1 before 2019.1.4 and 2019.2 before 2019.2.1, multiple SQL Injection vulnerabilities have been found in the REST API that could allow an authenticated attacker to gain unauthorized access to MOVEit Transfer's database via the REST API. Depending on the database engine being used (MySQL, Microsoft SQL Server, or Azure SQL), an attacker may be able to infer information about the structure and contents of the database in addition to executing SQL statements that alter or destroy database elements.",8.8,6.5,https://community.ipswitch.com/s/article/MOVEit-Transfer-Security-Vulnerabilities-Feb-2020|https://docs.ipswitch.com/MOVEit/Transfer2019_1/ReleaseNotes/en/index.htm#49443.htm|https://docs.ipswitch.com/MOVEit/Transfer2019_2/ReleaseNotes/en/index.htm#49677.htm|https://status.moveitcloud.com/,cpe:2.3:a:progess:moveit_transfer:*:*:*:*:*:*:*:*|cpe:2.3:a:progress:moveit_transfer:*:*:*:*:*:*:*:*,CWE-89
141,CVE-2019-0875,"An elevation of privilege vulnerability exists when Azure DevOps Server 2019 does not properly enforce project permissions, aka 'Azure DevOps Server Elevation of Privilege Vulnerability'.",7.5,5.0,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0875,cpe:2.3:o:microsoft:azure_devops_server:2019:*:*:*:*:*:*:*,CWE-264
